run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
24,467,2,0.11,768,0.07325985555120318,8,True,False,2.0185,2.0185,2.0185,0.6090,0.6090,0.6090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,768,0.07325985555120318,8,True,True,1.9121,1.9121,1.9121,0.6449,0.6449,0.6449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,0.1063,0.2289,0.2330,0.9782,0.9522,0.9502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,768,0.08838834764831845,9,True,False,2.9084,2.9084,2.9084,0.3219,0.3219,0.3219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,768,0.08838834764831845,9,True,True,2.9638,2.9638,2.9638,0.3045,0.3045,0.3045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,0.1671,0.3194,0.3233,0.9652,0.9345,0.9328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,768,0.10664094190766783,9,True,False,3.3078,3.3078,3.3078,0.2326,0.2326,0.2326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,768,0.10664094190766783,9,True,True,3.2923,3.2923,3.2923,0.2386,0.2386,0.2386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,0.0620,0.1961,0.2092,0.9884,0.9577,0.9556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,768,0.12866277958043645,9,True,False,1.7121,1.7121,1.7121,0.7583,0.7583,0.7583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,768,0.12866277958043645,9,True,True,1.7359,1.7359,1.7359,0.7472,0.7472,0.7472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,0.1247,0.2225,0.2367,0.9731,0.9546,0.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,768,0.15523222650918542,10,True,False,3.4837,3.4837,3.4837,0.1785,0.1785,0.1785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,768,0.15523222650918542,10,True,True,3.4870,3.4870,3.4870,0.1771,0.1771,0.1771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,0.1784,0.2648,0.2657,0.9609,0.9429,0.9408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,768,0.18728838460958516,10,True,False,3.5588,3.5588,3.5588,0.1721,0.1721,0.1721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,768,0.18728838460958516,10,True,True,3.5575,3.5575,3.5575,0.1725,0.1725,0.1725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,0.2622,0.3164,0.3178,0.9425,0.9303,0.9303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,768,0.22596428459777515,10,True,False,3.5777,3.5777,3.5777,0.1715,0.1715,0.1715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,768,0.22596428459777515,10,True,True,3.5773,3.5773,3.5773,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,0.0734,0.1999,0.2045,0.9850,0.9566,0.9554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,768,0.2726269331663144,11,True,False,1.9979,1.9979,1.9979,0.6669,0.6669,0.6669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,768,0.2726269331663144,11,True,True,1.8879,1.8879,1.8879,0.7031,0.7031,0.7031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,0.0760,0.2161,0.2164,0.9849,0.9544,0.9538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
