run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
15,326,3,0.09,115,0.013524008765720979,15,True,False,2.0485,2.0485,2.0485,0.5943,0.5943,0.5943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,115,0.013524008765720979,15,True,True,,,,,,,,,,,,
16,326,2,0.02,124,0.01631677785042834,16,False,False,1.0109,1.6052,1.6062,0.7851,0.6898,0.6889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,124,0.01631677785042834,16,True,False,1.2149,1.2149,1.2149,0.6964,0.6964,0.6964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,124,0.01631677785042834,16,True,True,,,,,,,,,,,,
17,247,2,0.15,240,0.01968626640460739,17,False,False,0.7363,1.4489,1.4639,0.8394,0.7221,0.7175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,240,0.01968626640460739,17,True,False,1.8691,1.8691,1.8691,0.6179,0.6179,0.6179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,240,0.01968626640460739,17,True,True,,,,,,,,,,,,
18,179,1,0.01,50,0.02375156961170491,18,False,False,0.9383,1.5806,1.6077,0.7970,0.6993,0.6931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,50,0.02375156961170491,18,True,False,2.0088,2.0088,2.0088,0.5767,0.5767,0.5767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,50,0.02375156961170491,18,True,True,,,,,,,,,,,,
19,137,5,0.3,235,0.028656376350145975,19,False,False,1.7354,2.1700,2.0328,0.6326,0.6097,0.6131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,235,0.028656376350145975,19,True,False,4.0234,4.0234,4.0234,0.1435,0.1435,0.1435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,235,0.028656376350145975,19,True,True,,,,,,,,,,,,
20,786,2,0.24,144,0.03457404790277603,20,False,False,0.6765,1.3891,1.4217,0.8541,0.7259,0.7213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,144,0.03457404790277603,20,True,False,2.0189,2.0189,2.0189,0.6218,0.6218,0.6218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,144,0.03457404790277603,20,True,True,,,,,,,,,,,,
21,410,1,0.49,188,0.04171374544281356,21,False,False,0.6914,1.3113,1.3234,0.8501,0.7371,0.7347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,188,0.04171374544281356,21,True,False,2.8450,2.8450,2.8450,0.3997,0.3997,0.3997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,188,0.04171374544281356,21,True,True,,,,,,,,,,,,
22,388,0,0.48,59,0.050327822873414196,22,False,False,0.7277,1.3509,1.3660,0.8433,0.7308,0.7292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,59,0.050327822873414196,22,True,False,3.0858,3.0858,3.0858,0.3233,0.3233,0.3233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,59,0.050327822873414196,22,True,True,,,,,,,,,,,,
23,38,2,0.4,176,0.06072074632210035,23,False,False,1.1785,1.5992,1.6131,0.7323,0.6816,0.6773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,176,0.06072074632210035,23,True,False,3.8059,3.8059,3.8059,0.2133,0.2133,0.2133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,176,0.06072074632210035,23,True,True,,,,,,,,,,,,
24,467,2,0.11,75,0.07325985555120318,24,False,False,0.8077,1.5009,1.4855,0.8242,0.7070,0.7096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,75,0.07325985555120318,24,True,False,1.9265,1.9265,1.9265,0.6120,0.6120,0.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,75,0.07325985555120318,24,True,True,,,,,,,,,,,,
25,176,4,0.05,210,0.08838834764831845,25,False,False,0.9597,1.6307,1.6497,0.7917,0.6887,0.6902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,210,0.08838834764831845,25,True,False,2.0742,2.0742,2.0742,0.5803,0.5803,0.5803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,210,0.08838834764831845,25,True,True,,,,,,,,,,,,
26,57,4,0.0,85,0.10664094190766783,26,False,False,1.2952,1.9003,1.8935,0.7350,0.6566,0.6585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,85,0.10664094190766783,26,True,False,2.3182,2.3182,2.3182,0.5454,0.5454,0.5454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,85,0.10664094190766783,26,True,True,,,,,,,,,,,,
27,968,3,0.22,102,0.12866277958043645,27,False,False,0.7077,1.3958,1.4165,0.8429,0.7214,0.7184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,102,0.12866277958043645,27,True,False,2.1436,2.1436,2.1436,0.5982,0.5982,0.5982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,102,0.12866277958043645,27,True,True,,,,,,,,,,,,
28,268,4,0.37,225,0.15523222650918542,28,False,False,0.9987,1.5446,1.5405,0.7730,0.7041,0.7008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,225,0.15523222650918542,28,True,False,3.5821,3.5821,3.5821,0.2473,0.2473,0.2473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,225,0.15523222650918542,28,True,True,,,,,,,,,,,,
29,270,0,0.04,187,0.18728838460958516,29,False,False,0.8118,1.5571,1.6033,0.8263,0.7149,0.7084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,187,0.18728838460958516,29,True,False,2.8621,2.8621,2.8621,0.3423,0.3423,0.3423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,187,0.18728838460958516,29,True,True,,,,,,,,,,,,
30,596,0,0.43,195,0.22596428459777515,30,False,False,0.6578,1.3783,1.4088,0.8577,0.7330,0.7293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,195,0.22596428459777515,30,True,False,2.9317,2.9317,2.9317,0.3370,0.3370,0.3370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,195,0.22596428459777515,30,True,True,,,,,,,,,,,,
31,694,3,0.18,230,0.2726269331663144,31,False,False,0.5905,1.4318,1.4480,0.8729,0.7227,0.7204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,230,0.2726269331663144,31,True,False,1.6268,1.6268,1.6268,0.6642,0.6642,0.6642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,230,0.2726269331663144,31,True,True,,,,,,,,,,,,
32,837,4,0.09,187,0.32892563008340914,32,False,False,0.8761,1.5503,1.5697,0.8073,0.6974,0.6983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,187,0.32892563008340914,32,True,False,1.3478,1.3478,1.3478,0.6899,0.6899,0.6899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,187,0.32892563008340914,32,True,True,,,,,,,,,,,,
33,487,0,0.14,112,0.39685026299204973,33,False,False,0.7938,1.5138,1.5386,0.8282,0.7180,0.7161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33,487,0,0.14,112,0.39685026299204973,33,True,False,2.8767,2.8767,2.8767,0.3418,0.3418,0.3418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33,487,0,0.14,112,0.39685026299204973,33,True,True,,,,,,,,,,,,
34,418,5,0.37,188,0.47880164034928685,34,False,False,1.1242,1.6543,1.6016,0.7362,0.6849,0.6853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,418,5,0.37,188,0.47880164034928685,34,True,False,3.7858,3.7858,3.7858,0.1839,0.1839,0.1839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,418,5,0.37,188,0.47880164034928685,34,True,True,,,,,,,,,,,,
35,407,5,0.35000000000000003,94,0.577676348436136,35,False,False,1.1550,1.6184,1.5902,0.7325,0.6828,0.6799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,407,5,0.35000000000000003,94,0.577676348436136,35,True,False,4.0527,4.0527,4.0527,0.1402,0.1402,0.1402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,407,5,0.35000000000000003,94,0.577676348436136,35,True,True,,,,,,,,,,,,
36,657,2,0.11,182,0.6969691317244994,36,False,False,0.7047,1.4966,1.5066,0.8501,0.7098,0.7092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,657,2,0.11,182,0.6969691317244994,36,True,False,1.3340,1.3340,1.3340,0.6932,0.6932,0.6932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,657,2,0.11,182,0.6969691317244994,36,True,True,,,,,,,,,,,,
37,442,1,0.41000000000000003,215,0.8408964152537145,37,False,False,0.6742,1.3283,1.3320,0.8560,0.7331,0.7290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,442,1,0.41000000000000003,215,0.8408964152537145,37,True,False,2.3663,2.3663,2.3663,0.5280,0.5280,0.5280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,442,1,0.41000000000000003,215,0.8408964152537145,37,True,True,,,,,,,,,,,,
38,398,4,0.23,292,1.0145453349375229,38,False,False,0.8875,1.4547,1.4600,0.7996,0.7147,0.7072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,398,4,0.23,292,1.0145453349375229,38,True,False,2.2238,2.2238,2.2238,0.5706,0.5706,0.5706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,398,4,0.23,292,1.0145453349375229,38,True,True,,,,,,,,,,,,
39,369,4,0.29,98,1.2240535433046547,39,False,False,0.8384,1.4535,1.4708,0.8099,0.7193,0.7136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,369,4,0.29,98,1.2240535433046547,39,True,False,3.4444,3.4444,3.4444,0.2997,0.2997,0.2997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,369,4,0.29,98,1.2240535433046547,39,True,True,,,,,,,,,,,,
40,75,4,0.33,67,1.4768261459394993,40,False,False,1.7366,2.0804,2.0365,0.6481,0.6132,0.6139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,75,4,0.33,67,1.4768261459394993,40,True,False,4.1840,4.1840,4.1840,0.1310,0.1310,0.1310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,75,4,0.33,67,1.4768261459394993,40,True,True,,,,,,,,,,,,
41,179,0,0.02,177,1.7817974362806772,41,False,False,0.8155,1.5809,1.6000,0.8268,0.7123,0.7107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,179,0,0.02,177,1.7817974362806772,41,True,False,2.8516,2.8516,2.8516,0.3437,0.3437,0.3437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,179,0,0.02,177,1.7817974362806772,41,True,True,,,,,,,,,,,,
42,442,4,0.19,159,2.149746679841392,42,False,False,0.8658,1.4714,1.4688,0.8067,0.7123,0.7103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,442,4,0.19,159,2.149746679841392,42,True,False,2.3415,2.3415,2.3415,0.5574,0.5574,0.5574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,442,4,0.19,159,2.149746679841392,42,True,True,,,,,,,,,,,,
43,111,1,0.22,237,2.5936791093020193,43,False,False,0.7623,1.4288,1.4446,0.8335,0.7228,0.7209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
