run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
26,57,4,0.0,300,0.10664094190766783,9,True,False,3.4934,3.4934,3.4934,0.1924,0.1924,0.1924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,300,0.10664094190766783,9,True,True,,,,,,,,,,,,
27,968,3,0.22,300,0.12866277958043645,9,False,False,0.3110,0.4018,0.3874,0.9166,0.9009,0.9034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,300,0.12866277958043645,9,True,False,3.1455,3.1455,3.1455,0.2464,0.2464,0.2464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,300,0.12866277958043645,9,True,True,,,,,,,,,,,,
28,268,4,0.37,300,0.15523222650918542,10,False,False,0.3524,0.4323,0.4268,0.9123,0.8993,0.9036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,300,0.15523222650918542,10,True,False,3.5511,3.5511,3.5511,0.1743,0.1743,0.1743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28,268,4,0.37,300,0.15523222650918542,10,True,True,,,,,,,,,,,,
29,270,0,0.04,300,0.18728838460958516,10,False,False,0.4708,0.5403,0.5318,0.8954,0.8860,0.8886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,300,0.18728838460958516,10,True,False,3.5791,3.5791,3.5791,0.1719,0.1719,0.1719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,270,0,0.04,300,0.18728838460958516,10,True,True,,,,,,,,,,,,
30,596,0,0.43,300,0.22596428459777515,10,False,False,0.6525,0.6942,0.6830,0.8678,0.8616,0.8675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,300,0.22596428459777515,10,True,False,3.5857,3.5857,3.5857,0.1714,0.1714,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,596,0,0.43,300,0.22596428459777515,10,True,True,,,,,,,,,,,,
31,694,3,0.18,300,0.2726269331663144,11,False,False,0.2939,0.4025,0.3894,0.9194,0.9009,0.9032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,300,0.2726269331663144,11,True,False,3.1792,3.1792,3.1792,0.2446,0.2446,0.2446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,694,3,0.18,300,0.2726269331663144,11,True,True,,,,,,,,,,,,
32,837,4,0.09,300,0.32892563008340914,11,False,False,0.3040,0.4127,0.3959,0.9192,0.9008,0.9032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,300,0.32892563008340914,11,True,False,3.0917,3.0917,3.0917,0.2477,0.2477,0.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,837,4,0.09,300,0.32892563008340914,11,True,True,,,,,,,,,,,,
33,487,0,0.14,300,0.39685026299204973,11,False,False,0.5164,0.5745,0.5660,0.8898,0.8803,0.8853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
