	run	hidden_size	nlayers	dropout	embedding_size	alpha	max_rank	shuffle_labels	shuffle_input	train_loss	dev_loss	test_loss	train_acc	dev_acc	test_acc	train_norm	dev_norm	test_norm	train_rank	dev_rank	test_rank	representation	model	language	n_train	n_test	entropy	entropy_conditional	n_classes
34	34	418	5	0.37	768	0.4788016403492869	10	False	False	3.6584	3.6594	3.6576	0.2703	0.26	0.2734	0.1069	0.1069	0.1069	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
35	35	407	5	0.35000000000000003	768	0.577676348436136	10	False	False	3.6818	3.6822	3.6814	0.2703	0.26	0.2734	0.0582	0.0582	0.0582	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
36	36	657	2	0.11	768	0.6969691317244994	10	False	False	3.6997	3.6997	3.6997	0.2704	0.2601	0.2734	0.0191	0.0191	0.0191	12.0	12.0	12.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
37	37	442	1	0.41	768	0.8408964152537145	10	False	False	3.6997	3.6997	3.6997	0.2703	0.26	0.2734	0.0206	0.0206	0.0206	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
38	38	398	4	0.23	768	1.0145453349375229	11	False	False	3.6999	3.6999	3.6999	0.2703	0.26	0.2734	0.0207	0.0207	0.0207	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
39	39	369	4	0.29	768	1.2240535433046549	11	False	False	3.7001	3.7001	3.7001	0.2705	0.2604	0.2735	0.016	0.016	0.016	11.0	11.0	11.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
40	40	75	4	0.33	768	1.4768261459394991	11	False	False	3.7002	3.7002	3.7002	0.2563	0.2456	0.2577	0.0191	0.0191	0.0191	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
41	41	179	0	0.02	768	1.7817974362806772	11	False	False	3.7002	3.7002	3.7002	0.2703	0.2599	0.2733	0.0184	0.0184	0.0184	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
42	42	442	4	0.19	768	2.1497466798413916	12	False	False	3.7003	3.7003	3.7003	0.1973	0.2008	0.2044	0.0202	0.0202	0.0202	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
43	43	111	1	0.22	768	2.5936791093020197	12	False	False	3.7002	3.7002	3.7002	0.2497	0.2437	0.2573	0.02	0.02	0.02	12.0	12.0	12.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
44	44	242	1	0.45	768	3.1292855968155457	12	False	False	3.7003	3.7003	3.7003	0.2769	0.2691	0.2757	0.0195	0.0195	0.0195	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
45	45	107	3	0.21	768	3.775497250726772	12	False	False	3.7003	3.7003	3.7003	0.27	0.2602	0.2733	0.0129	0.0129	0.0129	5.0	5.0	5.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
46	46	150	2	0.2	768	4.555154539026766	13	False	False	3.7003	3.7003	3.7003	0.2695	0.26	0.2731	0.0141	0.0141	0.0141	8.0	8.0	8.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
47	47	38	1	0.2	768	5.495814589832351	13	False	False	3.7004	3.7004	3.7004	0.2683	0.2587	0.2713	0.0197	0.0197	0.0197	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
48	48	248	1	0.49	768	6.6307252030723465	13	False	False	3.7004	3.7004	3.7004	0.2044	0.2057	0.206	0.0202	0.0202	0.0202	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
49	49	670	0	0.45	768	8.0	13	False	False	3.7003	3.7003	3.7003	0.2269	0.2197	0.236	0.0196	0.0196	0.0196	13.0	13.0	13.0	bert	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
0	0	776	0	0.15	300	0.0	1	False	False	0.3442	0.4042	0.378	0.9234	0.911	0.9186	590.9054	590.9054	590.9054	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
1	1	433	2	0.27	300	0.0009765625	1	False	False	0.4803	0.5146	0.4855	0.9048	0.8982	0.9041	220.2345	220.2345	220.2345	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
2	2	310	5	0.5	300	0.0011782270808598852	1	False	False	0.58	0.6087	0.577	0.8875	0.881	0.8877	186.1821	186.1821	186.1821	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
3	3	300	1	0.44	300	0.001421536311369323	1	False	False	0.5723	0.6018	0.5699	0.8906	0.8823	0.8898	180.7531	180.7531	180.7531	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
4	4	1009	2	0.1	300	0.0017150900003645502	2	False	False	0.5055	0.542	0.5097	0.904	0.8965	0.9035	189.4203	189.4203	189.4203	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
5	5	657	3	0.5	300	0.0020692638561704995	2	False	False	0.6494	0.678	0.6432	0.8774	0.8708	0.8798	153.218	153.218	153.218	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
6	6	455	2	0.49	300	0.0024965762178914648	2	False	False	0.6758	0.7047	0.6686	0.8738	0.868	0.8781	143.0158	143.0158	143.0158	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
7	7	103	1	0.44	300	0.0030121305183748843	2	False	False	0.6915	0.721	0.6838	0.8731	0.8671	0.8775	134.857	134.857	134.857	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
8	8	203	4	0.05	300	0.0036341491177818244	3	False	False	0.6404	0.6743	0.6357	0.8885	0.8799	0.892	137.1814	137.1814	137.1814	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
9	9	150	4	0.02	300	0.004384617376208487	3	False	False	0.6879	0.7218	0.6811	0.8814	0.8718	0.8836	125.3066	125.3066	125.3066	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
10	10	72	3	0.23	300	0.005290060730222237	3	False	False	0.7864	0.8181	0.7756	0.8636	0.8554	0.8689	107.7263	107.7263	107.7263	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
11	11	467	3	0.31	300	0.006382482239223045	3	False	False	0.8793	0.9105	0.866	0.8488	0.8458	0.8564	94.0348	94.0348	94.0348	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
12	12	377	0	0.37	300	0.007700493739376463	4	False	False	0.9858	1.0167	0.9701	0.8194	0.8194	0.8269	80.9028	80.9028	80.9028	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
13	13	436	2	0.25	300	0.009290680585958758	4	False	False	1.057	1.088	1.0397	0.8026	0.802	0.8123	71.96	71.96	71.96	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
14	14	382	2	0.41	300	0.011209248221179687	4	False	False	1.2294	1.2599	1.2092	0.7604	0.7595	0.7693	57.3404	57.3404	57.3404	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
15	15	326	3	0.09	300	0.01352400876572098	4	False	False	1.2946	1.3261	1.2727	0.7426	0.7425	0.7513	50.9756	50.9756	50.9756	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
16	16	326	2	0.02	300	0.01631677785042834	5	False	False	1.4224	1.4549	1.3989	0.6944	0.6925	0.7032	42.4147	42.4147	42.4147	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
17	17	247	2	0.15	300	0.01968626640460739	5	False	False	1.6062	1.6382	1.5814	0.6613	0.6592	0.6726	32.3658	32.3658	32.3658	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
18	18	179	1	0.01	300	0.02375156961170491	5	False	False	1.746	1.7766	1.721	0.6224	0.622	0.6333	25.9224	25.9224	25.9224	13.0	13.0	13.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
19	19	137	5	0.3	300	0.028656376350145975	6	False	False	1.9191	1.949	1.8935	0.6111	0.6075	0.6212	19.5461	19.5461	19.5461	12.0	12.0	12.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
20	20	786	2	0.24	300	0.03457404790277603	6	False	False	2.0406	2.0699	2.014	0.6075	0.6035	0.6187	15.7895	15.7895	15.7895	10.0	10.0	10.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
21	21	410	1	0.49	300	0.04171374544281356	6	False	False	2.1879	2.2159	2.1618	0.5904	0.5864	0.6032	12.1936	12.1936	12.1936	11.0	11.0	11.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
22	22	388	0	0.48	300	0.0503278228734142	6	False	False	2.2913	2.3181	2.2662	0.572	0.5647	0.5819	10.049	10.049	10.049	8.0	8.0	8.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
23	23	38	2	0.4	300	0.06072074632210035	7	False	False	2.4042	2.4293	2.3807	0.5087	0.5	0.5137	8.0539	8.0539	8.0539	7.0	7.0	7.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
24	24	467	2	0.11	300	0.07325985555120318	7	False	False	2.5084	2.5319	2.4871	0.4424	0.4346	0.4464	6.4508	6.4508	6.4508	7.0	7.0	7.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
25	25	176	4	0.05	300	0.08838834764831845	7	False	False	2.5647	2.5871	2.5442	0.4423	0.4346	0.4464	5.7541	5.7541	5.7541	7.0	7.0	7.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
26	26	57	4	0.0	300	0.10664094190766783	7	False	False	2.6327	2.6538	2.6132	0.4423	0.4346	0.4464	5.0558	5.0558	5.0558	6.0	6.0	6.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
27	27	968	3	0.22	300	0.12866277958043645	8	False	False	2.7273	2.7469	2.7092	0.4425	0.4347	0.4467	4.2563	4.2563	4.2563	5.0	5.0	5.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
28	28	268	4	0.37	300	0.15523222650918542	8	False	False	2.8502	2.8681	2.8339	0.4433	0.4356	0.4481	3.4036	3.4036	3.4036	5.0	5.0	5.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
29	29	270	0	0.04	300	0.1872883846095852	8	False	False	3.0112	3.0268	2.9971	0.4431	0.4341	0.4478	2.4716	2.4716	2.4716	7.0	7.0	7.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
30	30	596	0	0.43	300	0.22596428459777515	8	False	False	3.2157	3.2287	3.2044	0.2703	0.26	0.2734	1.4575	1.4575	1.4575	5.0	5.0	5.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
31	31	694	3	0.18	300	0.2726269331663144	9	False	False	3.2911	3.3017	3.2819	0.2703	0.26	0.2734	1.1544	1.1544	1.1544	5.0	5.0	5.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
32	32	837	4	0.09	300	0.32892563008340914	9	False	False	3.4004	3.4079	3.394	0.2703	0.26	0.2734	0.7905	0.7905	0.7905	4.0	4.0	4.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
33	33	487	0	0.14	300	0.3968502629920497	9	False	False	3.5712	3.5743	3.5687	0.2703	0.26	0.2734	0.3213	0.3213	0.3213	7.0	7.0	7.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
34	34	418	5	0.37	300	0.4788016403492869	10	False	False	3.6749	3.6754	3.6745	0.2703	0.26	0.2734	0.0754	0.0754	0.0754	10.0	10.0	10.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
35	35	407	5	0.35000000000000003	300	0.577676348436136	10	False	False	3.6883	3.6886	3.688	0.2703	0.26	0.2734	0.0454	0.0454	0.0454	11.0	11.0	11.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
36	36	657	2	0.11	300	0.6969691317244994	10	False	False	3.6964	3.6966	3.6964	0.2703	0.26	0.2734	0.0263	0.0263	0.0263	11.0	11.0	11.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
37	37	442	1	0.41	300	0.8408964152537145	10	False	False	3.7001	3.7001	3.7	0.275	0.2657	0.2764	0.0121	0.0121	0.0121	4.0	4.0	4.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
38	38	398	4	0.23	300	1.0145453349375229	11	False	False	3.6996	3.6996	3.6996	0.2724	0.2639	0.2809	0.019	0.019	0.019	11.0	11.0	11.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
39	39	369	4	0.29	300	1.2240535433046549	11	False	False	3.7	3.7	3.7	0.3634	0.3511	0.3618	0.0188	0.0188	0.0188	11.0	11.0	11.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
40	40	75	4	0.33	300	1.4768261459394991	11	False	False	3.7003	3.7003	3.7002	0.3307	0.3189	0.3342	0.0183	0.0183	0.0183	12.0	12.0	12.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
41	41	179	0	0.02	300	1.7817974362806772	11	False	False	3.7002	3.7002	3.7002	0.2226	0.2138	0.2237	0.0187	0.0187	0.0187	11.0	11.0	11.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
42	42	442	4	0.19	300	2.1497466798413916	12	False	False	3.7001	3.7001	3.7001	0.1909	0.1963	0.1942	0.0188	0.0188	0.0188	11.0	11.0	11.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
43	43	111	1	0.22	300	2.5936791093020197	12	False	False	3.7002	3.7002	3.7002	0.3315	0.3372	0.33	0.0185	0.0185	0.0185	12.0	12.0	12.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
44	44	242	1	0.45	300	3.1292855968155457	12	False	False	3.7003	3.7003	3.7003	0.2081	0.2014	0.2053	0.0186	0.0186	0.0186	11.0	11.0	11.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
45	45	107	3	0.21	300	3.775497250726772	12	False	False	3.7003	3.7003	3.7003	0.2278	0.2306	0.2299	0.0116	0.0116	0.0116	3.0	3.0	3.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
46	46	150	2	0.2	300	4.555154539026766	13	False	False	3.7003	3.7003	3.7003	0.3451	0.3345	0.3476	0.0113	0.0113	0.0113	3.0	3.0	3.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
47	47	38	1	0.2	300	5.495814589832351	13	False	False	3.7003	3.7003	3.7003	0.2556	0.2573	0.2553	0.0121	0.0121	0.0121	5.0	5.0	5.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
48	48	248	1	0.49	300	6.6307252030723465	13	False	False	3.7003	3.7003	3.7003	0.1982	0.1961	0.1983	0.0113	0.0113	0.0113	2.0	2.0	2.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
49	49	670	0	0.45	300	8.0	13	False	False	3.7004	3.7004	3.7004	0.178	0.1757	0.1852	0.012	0.012	0.012	5.0	5.0	5.0	fast	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
0	0	776	0	0.15	212	0.0	1	False	False	0.1051	0.9787	0.948	0.9781	0.7831	0.7951	139.4926	139.4926	139.4926	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
1	1	433	2	0.27	103	0.0009765625	1	False	False	0.1211	0.9931	0.9606	0.9772	0.7851	0.7935	108.3362	108.3362	108.3362	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
2	2	310	5	0.5	113	0.0011782270808598852	1	False	False	0.1199	0.9363	0.9243	0.9767	0.798	0.795	108.7346	108.7346	108.7346	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
3	3	300	1	0.44	99	0.001421536311369323	1	False	False	0.1205	0.9534	0.9308	0.9767	0.7965	0.8003	103.8664	103.8664	103.8664	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
4	4	1009	2	0.1	148	0.0017150900003645502	2	False	False	0.0918	0.9055	0.8848	0.9781	0.7959	0.8035	68.5095	68.5095	68.5095	12.0	12.0	12.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
5	5	657	3	0.5	165	0.0020692638561704995	2	False	False	0.0984	0.8708	0.8476	0.9781	0.8036	0.8095	77.6448	77.6448	77.6448	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
6	6	455	2	0.49	60	0.0024965762178914648	2	False	False	0.1415	0.993	0.9539	0.9759	0.7901	0.7997	88.7612	88.7612	88.7612	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
7	7	103	1	0.44	84	0.0030121305183748843	2	False	False	0.1095	0.9132	0.9025	0.9777	0.7963	0.802	72.1748	72.1748	72.1748	12.0	12.0	12.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
8	8	203	4	0.05	238	0.0036341491177818244	3	False	False	0.1157	0.8718	0.8545	0.9781	0.8124	0.8181	57.6676	57.6676	57.6676	12.0	12.0	12.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
9	9	150	4	0.02	122	0.004384617376208487	3	False	False	0.1311	0.9181	0.9069	0.9768	0.8053	0.805	60.2032	60.2032	60.2032	10.0	10.0	10.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
10	10	72	3	0.23	144	0.005290060730222237	3	False	False	0.1369	0.8915	0.8788	0.9776	0.8137	0.8157	55.3919	55.3919	55.3919	9.0	9.0	9.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
11	11	467	3	0.31	79	0.006382482239223045	3	False	False	0.1624	0.9822	0.9547	0.9768	0.7936	0.7963	58.3467	58.3467	58.3467	10.0	10.0	10.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
12	12	377	0	0.37	159	0.007700493739376463	4	False	False	0.1685	0.9097	0.8814	0.9768	0.8074	0.8172	51.3443	51.3443	51.3443	11.0	11.0	11.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
13	13	436	2	0.25	154	0.009290680585958758	4	False	False	0.1942	0.9652	0.9343	0.9768	0.8	0.809	48.5013	48.5013	48.5013	9.0	9.0	9.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
14	14	382	2	0.41	148	0.011209248221179687	4	False	False	0.2184	0.9352	0.9163	0.9765	0.8072	0.8161	46.547	46.547	46.547	8.0	8.0	8.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
15	15	326	3	0.09	115	0.01352400876572098	4	False	False	0.2619	1.0307	1.0084	0.976	0.7949	0.8016	42.2928	42.2928	42.2928	6.0	6.0	6.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
16	16	326	2	0.02	124	0.01631677785042834	5	False	False	0.2869	1.0618	1.0311	0.9762	0.7974	0.8049	38.2068	38.2068	38.2068	6.0	6.0	6.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
17	17	247	2	0.15	240	0.01968626640460739	5	False	False	0.3621	1.1036	1.0738	0.9744	0.7992	0.8025	32.9924	32.9924	32.9924	8.0	8.0	8.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
18	18	179	1	0.01	50	0.02375156961170491	5	False	False	0.3836	1.1869	1.1556	0.9751	0.7873	0.7908	29.9568	29.9568	29.9568	5.0	5.0	5.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
19	19	137	5	0.3	235	0.028656376350145975	6	False	False	0.5257	1.3278	1.2846	0.9407	0.7553	0.7664	24.7078	24.7078	24.7078	7.0	7.0	7.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
20	20	786	2	0.24	144	0.03457404790277603	6	False	False	0.6673	1.4205	1.3791	0.9227	0.7546	0.7584	21.8657	21.8657	21.8657	4.0	4.0	4.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
21	21	410	1	0.49	188	0.04171374544281356	6	False	False	1.0641	1.5994	1.5526	0.8223	0.6797	0.6918	16.8661	16.8661	16.8661	4.0	4.0	4.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
22	22	388	0	0.48	59	0.0503278228734142	6	False	False	1.1841	1.7353	1.6897	0.7941	0.6452	0.6567	13.7727	13.7727	13.7727	3.0	3.0	3.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
23	23	38	2	0.4	176	0.06072074632210035	7	False	False	1.2344	1.7773	1.7202	0.7796	0.6335	0.6466	12.784	12.784	12.784	5.0	5.0	5.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
24	24	467	2	0.11	75	0.07325985555120318	7	False	False	1.3159	1.8655	1.8136	0.7936	0.6458	0.6622	11.0174	11.0174	11.0174	3.0	3.0	3.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
25	25	176	4	0.05	210	0.08838834764831845	7	False	False	1.4003	1.9266	1.8733	0.7676	0.6204	0.6347	10.0228	10.0228	10.0228	5.0	5.0	5.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
26	26	57	4	0.0	85	0.10664094190766783	7	False	False	1.4828	2.0199	1.9644	0.6775	0.554	0.5731	8.6754	8.6754	8.6754	3.0	3.0	3.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
27	27	968	3	0.22	102	0.12866277958043645	8	False	False	1.5346	2.0312	1.9789	0.6841	0.5795	0.5924	7.8441	7.8441	7.8441	3.0	3.0	3.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
28	28	268	4	0.37	225	0.15523222650918542	8	False	False	2.4384	2.6908	2.658	0.3665	0.3291	0.3406	3.3819	3.3819	3.3819	4.0	4.0	4.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
29	29	270	0	0.04	187	0.1872883846095852	8	False	False	2.487	2.7383	2.7043	0.3665	0.3292	0.3406	2.9941	2.9941	2.9941	2.0	2.0	2.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
30	30	596	0	0.43	195	0.22596428459777515	8	False	False	2.5485	2.7938	2.7606	0.3665	0.3292	0.3406	2.6282	2.6282	2.6282	3.0	3.0	3.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
31	31	694	3	0.18	230	0.2726269331663144	9	False	False	2.6141	2.8586	2.8258	0.3665	0.3292	0.3406	2.2838	2.2838	2.2838	2.0	2.0	2.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
32	32	837	4	0.09	187	0.32892563008340914	9	False	False	2.7182	2.9398	2.9087	0.3665	0.3292	0.3406	1.9334	1.9334	1.9334	3.0	3.0	3.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
33	33	487	0	0.14	112	0.3968502629920497	9	False	False	2.8524	3.0453	3.017	0.3664	0.3291	0.3405	1.5597	1.5597	1.5597	1.0	1.0	1.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
34	34	418	5	0.37	188	0.4788016403492869	10	False	False	3.6464	3.6477	3.6454	0.2703	0.26	0.2734	0.1561	0.1561	0.1561	10.0	10.0	10.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
35	35	407	5	0.35000000000000003	94	0.577676348436136	10	False	False	3.6661	3.6664	3.6654	0.212	0.2166	0.2192	0.1845	0.1845	0.1845	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
36	36	657	2	0.11	182	0.6969691317244994	10	False	False	3.6855	3.6858	3.6852	0.2703	0.26	0.2734	0.0637	0.0637	0.0637	11.0	11.0	11.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
37	37	442	1	0.41	215	0.8408964152537145	10	False	False	3.69	3.6903	3.6898	0.2703	0.26	0.2734	0.048	0.048	0.048	10.0	10.0	10.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
38	38	398	4	0.23	292	1.0145453349375229	11	False	False	3.6995	3.6995	3.6995	0.2703	0.26	0.2734	0.0194	0.0194	0.0194	9.0	9.0	9.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
39	39	369	4	0.29	98	1.2240535433046549	11	False	False	3.6983	3.6984	3.6982	0.2698	0.2592	0.2729	0.1028	0.1028	0.1028	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
40	40	75	4	0.33	67	1.4768261459394991	11	False	False	3.6844	3.6847	3.6844	0.1225	0.123	0.1241	0.435	0.435	0.435	12.0	12.0	12.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
41	41	179	0	0.02	177	1.7817974362806772	11	False	False	3.7002	3.7002	3.7002	0.292	0.2847	0.2907	0.0295	0.0295	0.0295	11.0	11.0	11.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
42	42	442	4	0.19	159	2.1497466798413916	12	False	False	3.6999	3.6999	3.6999	0.2617	0.2519	0.2648	0.0335	0.0335	0.0335	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
43	43	111	1	0.22	237	2.5936791093020197	12	False	False	3.7002	3.7002	3.7002	0.3126	0.3059	0.314	0.0103	0.0103	0.0103	2.0	2.0	2.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
44	44	242	1	0.45	123	3.1292855968155457	12	False	False	3.7003	3.7003	3.7003	0.3846	0.3738	0.3873	0.0088	0.0088	0.0088	1.0	1.0	1.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
45	45	107	3	0.21	118	3.775497250726772	12	False	False	3.7004	3.7004	3.7003	0.0693	0.0667	0.0727	0.0562	0.0562	0.0562	11.0	11.0	11.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
46	46	150	2	0.2	70	4.555154539026766	13	False	False	3.6952	3.6953	3.6954	0.1648	0.1615	0.16	0.3473	0.3473	0.3473	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
47	47	38	1	0.2	128	5.495814589832351	13	False	False	3.7	3.7	3.7	0.1594	0.1585	0.1603	0.0458	0.0458	0.0458	11.0	11.0	11.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
48	48	248	1	0.49	92	6.6307252030723465	13	False	False	3.6997	3.6997	3.6997	0.0926	0.091	0.0902	0.0902	0.0902	0.0902	13.0	13.0	13.0	onehot	linear	turkish	37769	10023	3.028157277203257	0.07508512935986282	13
