	run	hidden_size	nlayers	dropout	embedding_size	alpha	max_rank	shuffle_labels	shuffle_input	train_loss	dev_loss	test_loss	train_acc	dev_acc	test_acc	train_norm	dev_norm	test_norm	train_rank	dev_rank	test_rank	representation	model	language	n_train	n_test	entropy	entropy_conditional	n_classes
47	15	326	3	0.09	115	0.01352400876572098	9	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
48	16	326	2	0.02	124	0.01631677785042834	10	False	False	1.2218	1.9908	2.0304	0.7414	0.5947	0.5902	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
49	16	326	2	0.02	124	0.01631677785042834	10	True	False	0.8851	0.8851	0.8851	0.7997	0.7997	0.7997	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
50	16	326	2	0.02	124	0.01631677785042834	10	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
51	17	247	2	0.15	240	0.01968626640460739	11	False	False	0.7767	1.7385	1.7554	0.8455	0.6432	0.6376	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
52	17	247	2	0.15	240	0.01968626640460739	11	True	False	2.1777	2.1777	2.1777	0.6142	0.6142	0.6142	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
53	17	247	2	0.15	240	0.01968626640460739	11	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
54	18	179	1	0.01	50	0.02375156961170491	11	False	False	1.6926	2.1727	2.1766	0.6402	0.554	0.5558	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
55	18	179	1	0.01	50	0.02375156961170491	11	True	False	3.4435	3.4435	3.4435	0.2498	0.2498	0.2498	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
56	18	179	1	0.01	50	0.02375156961170491	11	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
57	19	137	5	0.3	235	0.028656376350145975	12	False	False	2.2904	2.4718	2.4809	0.5002	0.488	0.4809	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
58	19	137	5	0.3	235	0.028656376350145975	12	True	False	3.9298	3.9298	3.9298	0.1875	0.1875	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
59	19	137	5	0.3	235	0.028656376350145975	12	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
60	20	786	2	0.24	144	0.03457404790277603	12	False	False	0.4611	1.624	1.6411	0.9362	0.67	0.6674	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
61	20	786	2	0.24	144	0.03457404790277603	12	True	False	1.4693	1.4693	1.4693	0.752	0.752	0.752	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
62	20	786	2	0.24	144	0.03457404790277603	12	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
63	21	410	1	0.49	188	0.04171374544281356	13	False	False	1.5249	1.8129	1.8322	0.697	0.6301	0.6244	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
64	21	410	1	0.49	188	0.04171374544281356	13	True	False	3.5789	3.5789	3.5789	0.1961	0.1961	0.1961	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
65	21	410	1	0.49	188	0.04171374544281356	13	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
66	22	388	0	0.48	59	0.0503278228734142	14	False	False	2.899	2.9172	2.9467	0.4019	0.4024	0.3939	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
67	22	388	0	0.48	59	0.0503278228734142	14	True	False	3.9453	3.9453	3.9453	0.1875	0.1875	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
68	22	388	0	0.48	59	0.0503278228734142	14	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
69	23	38	2	0.4	176	0.06072074632210035	14	False	False	2.4616	2.4771	2.5035	0.4828	0.4826	0.4735	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
70	23	38	2	0.4	176	0.06072074632210035	14	True	False	3.9366	3.9366	3.9366	0.1875	0.1875	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
71	23	38	2	0.4	176	0.06072074632210035	14	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
72	24	467	2	0.11	75	0.07325985555120318	15	False	False	0.888	1.8271	1.8643	0.826	0.6281	0.6234	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
73	24	467	2	0.11	75	0.07325985555120318	15	True	False	1.6096	1.6096	1.6096	0.7205	0.7205	0.7205	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
74	24	467	2	0.11	75	0.07325985555120318	15	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
75	25	176	4	0.05	210	0.08838834764831845	15	False	False	1.2857	1.9964	2.0424	0.7181	0.5904	0.585	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
76	25	176	4	0.05	210	0.08838834764831845	15	True	False	2.32	2.32	2.32	0.5315	0.5315	0.5315	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
77	25	176	4	0.05	210	0.08838834764831845	15	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
78	26	57	4	0.0	85	0.10664094190766783	16	False	False	2.105	2.397	2.4125	0.546	0.5039	0.4992	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
79	26	57	4	0.0	85	0.10664094190766783	16	True	False	3.6009	3.6009	3.6009	0.2343	0.2343	0.2343	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
80	26	57	4	0.0	85	0.10664094190766783	16	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
81	27	968	3	0.22	102	0.12866277958043645	16	False	False	0.3667	1.6276	1.6549	0.9508	0.6703	0.6633	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
82	27	968	3	0.22	102	0.12866277958043645	16	True	False	1.2928	1.2928	1.2928	0.7556	0.7556	0.7556	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
83	27	968	3	0.22	102	0.12866277958043645	16	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
84	28	268	4	0.37	225	0.15523222650918542	17	False	False	1.397	1.7187	1.7357	0.6898	0.6316	0.6276	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
85	28	268	4	0.37	225	0.15523222650918542	17	True	False	3.8807	3.8807	3.8807	0.1875	0.1875	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
86	28	268	4	0.37	225	0.15523222650918542	17	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
87	29	270	0	0.04	187	0.1872883846095852	18	False	False	2.2959	2.4989	2.5221	0.5126	0.4871	0.48	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
88	29	270	0	0.04	187	0.1872883846095852	18	True	False	3.8627	3.8627	3.8627	0.1886	0.1886	0.1886	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
89	29	270	0	0.04	187	0.1872883846095852	18	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
90	30	596	0	0.43	195	0.22596428459777515	18	False	False	2.3937	2.5049	2.5285	0.4971	0.4804	0.4757	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
91	30	596	0	0.43	195	0.22596428459777515	18	True	False	3.8887	3.8887	3.8887	0.1875	0.1875	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
92	30	596	0	0.43	195	0.22596428459777515	18	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
93	31	694	3	0.18	230	0.2726269331663144	19	False	False	0.5099	1.6543	1.695	0.9039	0.6649	0.66	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
94	31	694	3	0.18	230	0.2726269331663144	19	True	False	0.9788	0.9788	0.9788	0.7928	0.7928	0.7928	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
95	31	694	3	0.18	230	0.2726269331663144	19	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
96	32	837	4	0.09	187	0.32892563008340914	19	False	False	0.8405	1.8773	1.9105	0.8107	0.6251	0.6221	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
97	32	837	4	0.09	187	0.32892563008340914	19	True	False	0.6857	0.6857	0.6857	0.8058	0.8058	0.8058	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
98	32	837	4	0.09	187	0.32892563008340914	19	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
99	33	487	0	0.14	112	0.3968502629920497	20	False	False	2.5289	2.631	2.653	0.4718	0.4553	0.4505	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
100	33	487	0	0.14	112	0.3968502629920497	20	True	False	3.9087	3.9087	3.9087	0.1874	0.1874	0.1874	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
101	33	487	0	0.14	112	0.3968502629920497	20	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
102	34	418	5	0.37	188	0.4788016403492869	21	False	False	1.4148	1.8032	1.8166	0.6809	0.6242	0.6192	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
103	34	418	5	0.37	188	0.4788016403492869	21	True	False	3.8164	3.8164	3.8164	0.2014	0.2014	0.2014	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
104	34	418	5	0.37	188	0.4788016403492869	21	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
105	35	407	5	0.35000000000000003	94	0.577676348436136	21	False	False	1.7105	1.9138	1.9286	0.6279	0.5956	0.5915	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
106	35	407	5	0.35000000000000003	94	0.577676348436136	21	True	False	3.8611	3.8611	3.8611	0.1875	0.1875	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
107	35	407	5	0.35000000000000003	94	0.577676348436136	21	True	True													random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
108	36	657	2	0.11	182	0.6969691317244994	22	False	False	0.7664	1.7872	1.7959	0.8487	0.6388	0.6337	0.0	0.0	0.0	0.0	0.0	0.0	random	mlp	basque	67578	22575	4.026501217135457	0.5523981548345287	29
0	0	776	0	0.15	768	0.0	1	False	False	3.0127	3.0078	3.0379	0.2711	0.2725	0.2682	0.0	0.0	0.0	1.0	1.0	1.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
1	1	433	2	0.27	768	0.0009765625	1	False	False	3.0525	3.0445	3.0738	0.271	0.2724	0.2682	0.0	0.0	0.0	1.0	1.0	1.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
2	2	310	5	0.5	768	0.0011782270808598852	2	False	False	2.2851	2.2849	2.3097	0.4864	0.4888	0.4817	0.0	0.0	0.0	2.0	2.0	2.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
3	3	300	1	0.44	768	0.001421536311369323	2	False	False	2.2475	2.2508	2.2744	0.4912	0.4905	0.4872	0.0	0.0	0.0	2.0	2.0	2.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
4	4	1009	2	0.1	768	0.0017150900003645502	3	False	False	1.4638	1.5055	1.5297	0.6829	0.6786	0.6727	0.0	0.0	0.0	3.0	3.0	3.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
5	5	657	3	0.5	768	0.0020692638561704995	3	False	False	1.7778	1.7801	1.8074	0.5951	0.5963	0.5882	0.0	0.0	0.0	3.0	3.0	3.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
6	6	455	2	0.49	768	0.0024965762178914648	4	False	False	1.4417	1.4645	1.4741	0.6964	0.6954	0.6867	0.0	0.0	0.0	4.0	4.0	4.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
7	7	103	1	0.44	768	0.0030121305183748843	5	False	False	1.227	1.2603	1.2685	0.7466	0.7427	0.74	0.0	0.0	0.0	5.0	5.0	5.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
8	8	203	4	0.05	768	0.0036341491177818244	5	False	False	0.9046	1.0285	1.029	0.8102	0.7867	0.7873	0.0	0.0	0.0	5.0	5.0	5.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
9	9	150	4	0.02	768	0.004384617376208487	6	False	False	0.7544	0.9296	0.931	0.8427	0.8106	0.8113	0.0	0.0	0.0	6.0	6.0	6.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
10	10	72	3	0.23	768	0.005290060730222237	6	False	False	0.9319	1.0022	1.0063	0.8077	0.7912	0.7954	0.0	0.0	0.0	6.0	6.0	6.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
11	11	467	3	0.31	768	0.006382482239223045	7	False	False	0.8857	0.9534	0.9559	0.8176	0.7987	0.8031	0.0	0.0	0.0	7.0	7.0	7.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
12	12	377	0	0.37	768	0.007700493739376463	8	False	False	0.851	0.9178	0.9226	0.8235	0.8084	0.8109	0.0	0.0	0.0	8.0	8.0	8.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
13	13	436	2	0.25	768	0.009290680585958758	8	False	False	0.7671	0.8566	0.861	0.8403	0.8203	0.8229	0.0	0.0	0.0	8.0	8.0	8.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
14	14	382	2	0.41	768	0.011209248221179687	9	False	False	0.8219	0.8866	0.8919	0.8302	0.8142	0.8178	0.0	0.0	0.0	9.0	9.0	9.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
15	15	326	3	0.09	768	0.01352400876572098	9	False	False	0.6036	0.7717	0.7749	0.873	0.8387	0.8412	0.0	0.0	0.0	9.0	9.0	9.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
16	16	326	2	0.02	768	0.01631677785042834	10	False	False	0.5534	0.7619	0.7688	0.884	0.8439	0.8437	0.0	0.0	0.0	10.0	10.0	10.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
17	17	247	2	0.15	768	0.01968626640460739	11	False	False	0.5599	0.7238	0.7191	0.8814	0.8476	0.8537	0.0	0.0	0.0	11.0	11.0	11.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
18	18	179	1	0.01	768	0.02375156961170491	11	False	False	0.5378	0.7531	0.7446	0.8875	0.845	0.8464	0.0	0.0	0.0	11.0	11.0	11.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
19	19	137	5	0.3	768	0.028656376350145975	12	False	False	0.6327	0.748	0.7471	0.8666	0.8422	0.8442	0.0	0.0	0.0	12.0	12.0	12.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
20	20	786	2	0.24	768	0.03457404790277603	12	False	False	0.5937	0.7271	0.7257	0.8744	0.8476	0.8485	0.0	0.0	0.0	12.0	12.0	12.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
21	21	410	1	0.49	768	0.04171374544281356	13	False	False	0.7363	0.8177	0.8198	0.8477	0.8323	0.8312	0.0	0.0	0.0	13.0	13.0	13.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
22	22	388	0	0.48	768	0.0503278228734142	14	False	False	0.7001	0.7882	0.7924	0.8551	0.8377	0.8374	0.0	0.0	0.0	14.0	14.0	14.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
23	23	38	2	0.4	768	0.06072074632210035	14	False	False	0.6449	0.7515	0.7523	0.8648	0.8446	0.8451	0.0	0.0	0.0	14.0	14.0	14.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
24	24	467	2	0.11	768	0.07325985555120318	15	False	False	0.4377	0.678	0.6817	0.9064	0.8593	0.8592	0.0	0.0	0.0	15.0	15.0	15.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
25	25	176	4	0.05	768	0.08838834764831845	15	False	False	0.444	0.6865	0.6889	0.9067	0.8576	0.8584	0.0	0.0	0.0	15.0	15.0	15.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
26	26	57	4	0.0	768	0.10664094190766783	16	False	False	0.4761	0.6918	0.6891	0.8998	0.8572	0.8567	0.0	0.0	0.0	16.0	16.0	16.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
27	27	968	3	0.22	768	0.12866277958043645	16	False	False	0.4943	0.6757	0.674	0.8946	0.8592	0.8595	0.0	0.0	0.0	16.0	16.0	16.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
28	28	268	4	0.37	768	0.15523222650918542	17	False	False	0.5739	0.7041	0.7077	0.8793	0.852	0.8532	0.0	0.0	0.0	17.0	17.0	17.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
29	29	270	0	0.04	768	0.1872883846095852	18	False	False	0.4346	0.6738	0.6739	0.9091	0.8603	0.8636	0.0	0.0	0.0	18.0	18.0	18.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
30	30	596	0	0.43	768	0.22596428459777515	18	False	False	0.5984	0.7189	0.7232	0.875	0.8509	0.8503	0.0	0.0	0.0	18.0	18.0	18.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
31	31	694	3	0.18	768	0.2726269331663144	19	False	False	0.4378	0.6554	0.6549	0.9057	0.8648	0.8643	0.0	0.0	0.0	19.0	19.0	19.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
32	32	837	4	0.09	768	0.32892563008340914	19	False	False	0.4282	0.6582	0.6571	0.9092	0.8638	0.8637	0.0	0.0	0.0	19.0	19.0	19.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
33	33	487	0	0.14	768	0.3968502629920497	20	False	False	0.4341	0.6572	0.6567	0.9073	0.8626	0.8636	0.0	0.0	0.0	20.0	20.0	20.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
34	34	418	5	0.37	768	0.4788016403492869	21	False	False	0.5312	0.6876	0.6851	0.8868	0.8576	0.8565	0.0	0.0	0.0	21.0	21.0	21.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
35	35	407	5	0.35000000000000003	768	0.577676348436136	21	False	False	0.5194	0.6826	0.6802	0.8888	0.8584	0.8587	0.0	0.0	0.0	21.0	21.0	21.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
36	36	657	2	0.11	768	0.6969691317244994	22	False	False	0.4263	0.6529	0.6521	0.9096	0.8643	0.8674	0.0	0.0	0.0	22.0	22.0	22.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
37	37	442	1	0.41	768	0.8408964152537145	22	False	False	0.5601	0.7014	0.7015	0.8816	0.8536	0.8534	0.0	0.0	0.0	22.0	22.0	22.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
38	38	398	4	0.23	768	1.0145453349375229	23	False	False	0.4603	0.6553	0.6531	0.9023	0.8631	0.8653	0.0	0.0	0.0	23.0	23.0	23.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
39	39	369	4	0.29	768	1.2240535433046549	24	False	False	0.4747	0.6655	0.6596	0.8985	0.8607	0.8629	0.0	0.0	0.0	24.0	24.0	24.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
40	40	75	4	0.33	768	1.4768261459394991	24	False	False	0.5049	0.6747	0.6717	0.8924	0.8583	0.8589	0.0	0.0	0.0	24.0	24.0	24.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
41	41	179	0	0.02	768	1.7817974362806772	25	False	False	0.4381	0.6596	0.6564	0.909	0.8619	0.8627	0.0	0.0	0.0	25.0	25.0	25.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
42	42	442	4	0.19	768	2.1497466798413916	25	False	False	0.4342	0.651	0.6488	0.9068	0.8634	0.8643	0.0	0.0	0.0	25.0	25.0	25.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
43	43	111	1	0.22	768	2.5936791093020197	26	False	False	0.4398	0.6547	0.6513	0.9056	0.8632	0.8671	0.0	0.0	0.0	26.0	26.0	26.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
44	44	242	1	0.45	768	3.1292855968155457	27	False	False	0.5569	0.7115	0.7086	0.8819	0.8507	0.8532	0.0	0.0	0.0	27.0	27.0	27.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
45	45	107	3	0.21	768	3.775497250726772	27	False	False	0.4643	0.6549	0.6513	0.901	0.8635	0.8634	0.0	0.0	0.0	27.0	27.0	27.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
46	46	150	2	0.2	768	4.555154539026766	28	False	False	0.4469	0.6515	0.6469	0.9042	0.8637	0.8654	0.0	0.0	0.0	28.0	28.0	28.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
47	47	38	1	0.2	768	5.495814589832351	28	False	False	0.4469	0.6515	0.6469	0.9042	0.8637	0.8654	0.0	0.0	0.0	28.0	28.0	28.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
48	48	248	1	0.49	768	6.6307252030723465	29	False	False	0.5953	0.724	0.7264	0.8753	0.8481	0.8487	0.0	0.0	0.0	29.0	29.0	29.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
49	49	670	0	0.45	768	8.0	29	False	False	0.57	0.7081	0.7106	0.8799	0.8514	0.8523	0.0	0.0	0.0	29.0	29.0	29.0	bert	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
0	0	776	0	0.15	300	0.0	1	False	False	3.393	3.3937	3.4223	0.1946	0.1944	0.1891	0.0	0.0	0.0	1.0	1.0	1.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
1	1	433	2	0.27	300	0.0009765625	1	False	False	3.4618	3.4547	3.4814	0.1939	0.1941	0.1887	0.0	0.0	0.0	1.0	1.0	1.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
2	2	310	5	0.5	300	0.0011782270808598852	2	False	False	2.509	2.501	2.5177	0.4547	0.4545	0.451	0.0	0.0	0.0	2.0	2.0	2.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
3	3	300	1	0.44	300	0.001421536311369323	2	False	False	2.4682	2.4596	2.4784	0.4648	0.4642	0.4608	0.0	0.0	0.0	2.0	2.0	2.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
4	4	1009	2	0.1	300	0.0017150900003645502	3	False	False	1.7868	1.8082	1.8218	0.607	0.604	0.6031	0.0	0.0	0.0	3.0	3.0	3.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
5	5	657	3	0.5	300	0.0020692638561704995	3	False	False	2.066	2.0667	2.0822	0.5501	0.5485	0.5466	0.0	0.0	0.0	3.0	3.0	3.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
6	6	455	2	0.49	300	0.0024965762178914648	4	False	False	1.7971	1.8024	1.8132	0.6087	0.6079	0.6049	0.0	0.0	0.0	4.0	4.0	4.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
7	7	103	1	0.44	300	0.0030121305183748843	5	False	False	1.6131	1.6213	1.6387	0.6602	0.6626	0.6533	0.0	0.0	0.0	5.0	5.0	5.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
8	8	203	4	0.05	300	0.0036341491177818244	5	False	False	1.3486	1.3959	1.4226	0.7203	0.715	0.707	0.0	0.0	0.0	5.0	5.0	5.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
9	9	150	4	0.02	300	0.004384617376208487	6	False	False	1.2375	1.3171	1.3385	0.7458	0.7342	0.7313	0.0	0.0	0.0	6.0	6.0	6.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
10	10	72	3	0.23	300	0.005290060730222237	6	False	False	1.3375	1.3759	1.3913	0.7267	0.7205	0.7173	0.0	0.0	0.0	6.0	6.0	6.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
11	11	467	3	0.31	300	0.006382482239223045	7	False	False	1.3131	1.3478	1.3594	0.731	0.7275	0.7235	0.0	0.0	0.0	7.0	7.0	7.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
12	12	377	0	0.37	300	0.007700493739376463	8	False	False	1.2856	1.321	1.3399	0.7414	0.7335	0.732	0.0	0.0	0.0	8.0	8.0	8.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
13	13	436	2	0.25	300	0.009290680585958758	8	False	False	1.2038	1.2536	1.2731	0.7557	0.7461	0.7434	0.0	0.0	0.0	8.0	8.0	8.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
14	14	382	2	0.41	300	0.011209248221179687	9	False	False	1.2651	1.3004	1.3202	0.7448	0.7361	0.7331	0.0	0.0	0.0	9.0	9.0	9.0	fast	rank-max	basque	67578	22575	4.026501217135457	0.5523981548345287	29
