run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
15,326,3,0.09,300,0.013524008765720979,12,False,False,1.1322,2.1924,1.8908,0.7732,0.6066,0.6658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,300,0.013524008765720979,12,True,False,0.7304,0.7304,0.7304,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,300,0.013524008765720979,12,True,True,,,,,,,,,,,,
16,326,2,0.02,300,0.01631677785042834,13,False,False,0.9190,2.0272,1.7719,0.8201,0.6244,0.6795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,300,0.01631677785042834,13,True,False,0.7320,0.7320,0.7320,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,300,0.01631677785042834,13,True,True,,,,,,,,,,,,
17,247,2,0.15,300,0.01968626640460739,14,False,False,0.8550,2.0382,1.7461,0.8293,0.6345,0.7041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,300,0.01968626640460739,14,True,False,0.7314,0.7314,0.7314,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,300,0.01968626640460739,14,True,True,,,,,,,,,,,,
18,179,1,0.01,300,0.02375156961170491,15,False,False,0.8096,1.9557,1.6828,0.8525,0.6421,0.7096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,300,0.02375156961170491,15,True,False,0.7487,0.7487,0.7487,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,300,0.02375156961170491,15,True,True,,,,,,,,,,,,
19,137,5,0.3,300,0.028656376350145975,16,False,False,2.3509,2.8382,2.4330,0.4592,0.4746,0.4986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,300,0.028656376350145975,16,True,False,2.8950,2.8950,2.8950,0.3422,0.3422,0.3422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
