run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
15,326,3,0.09,115,0.013524008765720979,12,False,False,1.2294,2.7183,2.3719,0.7732,0.5635,0.5781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,115,0.013524008765720979,12,True,False,0.7299,0.7299,0.7299,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,326,3,0.09,115,0.013524008765720979,12,True,True,,,,,,,,,,,,
16,326,2,0.02,124,0.01631677785042834,13,False,False,0.7229,2.7695,2.6881,0.8777,0.5533,0.5616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,124,0.01631677785042834,13,True,False,0.7309,0.7309,0.7309,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16,326,2,0.02,124,0.01631677785042834,13,True,True,,,,,,,,,,,,
17,247,2,0.15,240,0.01968626640460739,14,False,False,0.6815,2.6000,2.3919,0.8773,0.5635,0.6137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,240,0.01968626640460739,14,True,False,0.7304,0.7304,0.7304,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17,247,2,0.15,240,0.01968626640460739,14,True,True,,,,,,,,,,,,
18,179,1,0.01,50,0.02375156961170491,15,False,False,1.2424,2.7342,2.4335,0.7805,0.5381,0.5562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,50,0.02375156961170491,15,True,False,0.7486,0.7486,0.7486,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18,179,1,0.01,50,0.02375156961170491,15,True,True,,,,,,,,,,,,
19,137,5,0.3,235,0.028656376350145975,16,False,False,2.4170,3.0707,2.7886,0.4466,0.4442,0.4630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19,137,5,0.3,235,0.028656376350145975,16,True,False,2.1822,2.1822,2.1822,0.5229,0.5229,0.5229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
